ind_id,race_id,municipality,csd,province,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,source
NA,Leduc2021councillor99,Leduc,NA,AB,Dawn,Macdougall,Independent,2840,33044,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Leduc2021councillor99,Leduc,NA,AB,Ryan Joel,Pollard,Independent,3576,33044,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Leduc2021councillor99,Leduc,NA,AB,Laura,Tillack,Independent,3775,33044,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,James,Allen,Independent,389,21204,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,S.H (Buck),Buchanan,Independent,3086,21204,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,Dwight G.,Hickey,Independent,900,21204,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,Ken,Johnston,Independent,11611,21204,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,Bradley James,Magee,Independent,2049,21204,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021mayor99,Red Deer,NA,AB,Jeremy Richard,Moore,Independent,3169,21204,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Graham,Barclay,Independent,4061,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Kraymer,Barnstable,Independent,5892,134979,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Bruce,Buruma,Independent,7067,134979,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Brenda,Campbell,Independent,3525,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Calvin,Campbell,Independent,2067,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Matt,Chapin,Independent,902,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Stephen (Steve),Coop,Independent,435,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Craig,Curtis,Independent,4543,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Michael,Dawe,Independent,12141,134979,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Victor,Doerksen,Independent,5884,134979,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Grace Joy,Engel,Independent,2540,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Sarah,Harksen,Independent,3290,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Vesna,Higham,Independent,6298,134979,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Hans,Huizing,Independent,4687,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Cindy,Jefferies,Independent,11304,134979,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Sadia,Khan,Independent,5000,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Chad,Krahn,Independent,5122,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Ryan Andrew,Laloge,Independent,1317,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Lindsay,LaRocque,Independent,1362,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Lawrence,Lee,Independent,8310,134979,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Nicole (Nikki),Lydiard,Independent,3725,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Jason,MacDonald,Independent,4677,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Jozef,Mihaly,Independent,1353,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Liam,Milaney,Independent,1634,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Sheyi,Olubowale,Independent,4245,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Harish,Ratra,Independent,2495,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Janise,Somer,Independent,4809,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Lisa,Spencer-Cook,Independent,2468,134979,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Dax,Williams,Independent,4865,134979,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,RedDeer2021councillor99,Red Deer,NA,AB,Dianne,Wyntjes,Independent,8961,134979,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021mayor99,Cold Lake,NA,AB,Craig,Copeland,Independent,NA,NA,1,1,1,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Larry,Ashcroft,Independent,600,13367,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Ryan,Bailey,Independent,1027,13367,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Bob,Buckle,Independent,834,13367,1,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Hussein,Elkadri,Independent,760,13367,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Sarah,Fewchuk,Independent,558,13367,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Murray,Gauthier,Independent,800,13367,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Ryan,Lefebvre,Independent,988,13367,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Vicky,Lefebvre,Independent,1191,13367,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Bob,Mattice,Independent,1725,13367,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Rhea,McMillan,Independent,813,13367,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,William (Bill) Charles,Parker,Independent,1017,13367,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Debra,Pelechosky,Independent,633,13367,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Adele,Richardson,Independent,1039,13367,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,ColdLake2021councillor99,Cold Lake,NA,AB,Chris,Vining,Independent,1382,13367,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021mayor99,Canmore,NA,AB,Sean,Krausert,Independent,3125,4730,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Canmore2021mayor99,Canmore,NA,AB,Vi,Sandford,Independent,1346,4730,1,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Canmore2021mayor99,Canmore,NA,AB,Jeff,Laidlaw,Independent,259,4730,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Jeff,Mah,Independent,3281,23528,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Tanya,Foubert,Independent,2775,23528,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Joanna,McCallum,Independent,2771,23528,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Karen,Marra,Independent,2322,23528,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Jeff,Hilstad,Independent,2245,23528,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Wade,Graham,Independent,2174,23528,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Vijay,Domingo,Independent,1988,23528,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Jyn,San Miguel,Independent,1915,23528,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Rob,Seeley,Independent,1891,23528,1,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Hans,Helder,Independent,1215,23528,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Canmore2021councillor99,Canmore,NA,AB,Christoph,Braier,Independent,951,23528,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021mayor99,Chestermere,NA,AB,Jeff,Colvin,Independent,2927,4661,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Chestermere2021mayor99,Chestermere,NA,AB,Michelle,Young,Independent,1734,4661,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Shannon,Dean,Independent,2522,24105,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Laurie,Dunn,Independent,1858,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Mel,Foat,Independent,2365,24105,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Blaine,Funk,Independent,2067,24105,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Murray,Grant,Independent,1666,24105,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Stephen,Hanley,Independent,2397,24105,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Sandy (Sandeep),Johal-Watt,Independent,1952,24105,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Anna,Kardash,Independent,831,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Satish,Lal,Independent,1071,24105,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Morgan,Matheson,Independent,1659,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Cyndie,McOuat,Independent,1017,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Ritesh Dalip,Narayan,Independent,2146,24105,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Neena,Obhrai,Independent,683,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Chestermere2021councillor99,Chestermere,NA,AB,Janelle,Sandboe,Independent,1871,24105,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021mayor99,Lacombe,NA,AB,Grant,Creasey,Independent,NA,NA,1,1,1,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Don,Gullekson,Independent,1384,11250,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Thalia,Hibbs,Independent,1756,11250,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Cora,Hoekstra,Independent,1642,11250,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Jonathan,Jacobson,Independent,1128,11250,1,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Reuben,Konnik,Independent,1466,11250,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Chris,Ross,Independent,1211,11250,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Wayne,Armishaw,Independent,1072,11250,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,Scott,Dallas,Independent,1150,11250,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Lacombe2021councillor99,Lacombe,NA,AB,W. Sandy (Pepper),Douglas,Independent,441,11250,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021mayor99,Camrose,NA,AB,PJ,Stasko,Independent,3315,5395,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Camrose2021mayor99,Camrose,NA,AB,Max,Lindstrand,Independent,2080,5395,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Lucas,Banack,Independent,2558,32490,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Kevin,Hycha,Independent,2410,32490,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Agnes,Hoveland,Independent,2677,32490,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Don,Rosland,Independent,2802,32490,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Lana,Broker,Independent,2410,32490,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Joy-Anne,Murphy,Independent,2038,32490,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,DJ,Ilg,Independent,2064,32490,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,David R.,Francoeur,Independent,2107,32490,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Geoffrey Ryan,Turnquist,Independent,1046,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Troy,Thompson,Independent,1558,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Robbyn,Thompson,Independent,799,32490,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Wyatt,Tanton,Independent,951,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Greg,Sharp,Independent,1823,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Doug,MacKay,Independent,1779,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Anthony,Holler,Independent,244,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Julie,Girard,Independent,1776,32490,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Thomas David (Tom),Calhoun,Independent,1135,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Larissa,Berlin,Independent,823,32490,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Camrose2021councillor99,Camrose,NA,AB,Ron,Baier,Independent,1490,32490,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Ian,Chiang,Independent,973,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Jan,Damery,Independent,8935,390383,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Jeff,Davison,Independent,50654,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,James,Desautels,Independent,531,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Jeromy,Farkas,Independent,116698,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Brad,Field,Independent,19329,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Emile,Gabriel,Independent,682,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Jyoti,Gondek,Independent,176344,390383,0,1,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Paul Michael,Hallelujah,Independent,376,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Zac,Hartley,Independent,582,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Larry R.,Heather,Independent,429,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Dean,Hopkins,Independent,1832,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Kevin J.,Johnston,Independent,1565,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Randall Earl,Kaiser,Independent,137,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Zaheed Ali,Khan,Independent,1247,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Cory,Lanterman,Independent,118,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Zane,Novak,Independent,1991,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Teddy,Ogbonna,Independent,862,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Mizanur,Rahman,Independent,450,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Geoff,Rainey,Independent,162,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Adam,Roberts,Independent,308,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Sunny,Singh,Independent,572,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Virginia,Stone,Independent,1172,390383,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Will,Vizor,Independent,204,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Stan The Man,Waciak,Independent,423,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Shaoli,Wang,Independent,1061,390383,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021mayor99,Calgary,NA,AB,Grace,Yan,Independent,2746,390383,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Tom,Antonick,Independent,1590,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Chris,Blatch,Independent,3446,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,John,Filp,Independent,352,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Jacob George,Mcgregor,Independent,1834,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Gaz,Qamar,Independent,1204,31377,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Shauna,Sears,Independent,1288,31377,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
