,ind_id,race_id,municipality,csd,province,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,source
137,,HighRiver2021councillor99,High River,,AB,Kelly Rianne,Killick-Smit,Independent,1860.0,21591.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
138,,HighRiver2021councillor99,High River,,AB,Jamie,Kinghorn,Independent,2310.0,21591.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
139,,HighRiver2021councillor99,High River,,AB,David,Moretta,Independent,1737.0,21591.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
140,,HighRiver2021councillor99,High River,,AB,Michael,Nychyk,Independent,2409.0,21591.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
141,,HighRiver2021councillor99,High River,,AB,Rylan John,Siggelkow,Independent,1704.0,21591.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
142,,HighRiver2021councillor99,High River,,AB,Monty,Stafford,Independent,1232.0,21591.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
143,,HighRiver2021councillor99,High River,,AB,Dominic,VonRaven,Independent,276.0,21591.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
144,,HighRiver2021councillor99,High River,,AB,Brenda,Walsh,Independent,1769.0,21591.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
145,,Okotoks2021mayor99,Okotoks,,AB,Naydene,Lewis,Independent,1166.0,7451.0,0,0,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
146,,Okotoks2021mayor99,Okotoks,,AB,Jeff,Reinhart,Independent,1876.0,7451.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
147,,Okotoks2021mayor99,Okotoks,,AB,Tanya,Thorn,Independent,4409.0,7451.0,0,1,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
148,,Okotoks2021councillor99,Okotoks,,AB,Cheryl,Actemichuk,Independent,2952.0,35375.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
149,,Okotoks2021councillor99,Okotoks,,AB,Ryan,Brown,Independent,1855.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
150,,Okotoks2021councillor99,Okotoks,,AB,Sylvia,Doublet,Independent,999.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
151,,Okotoks2021councillor99,Okotoks,,AB,Ashley,Dreger,Independent,1068.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
152,,Okotoks2021councillor99,Okotoks,,AB,Dusty,Froom,Independent,697.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
153,,Okotoks2021councillor99,Okotoks,,AB,Oliver,Hallmark,Independent,2328.0,35375.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
154,,Okotoks2021councillor99,Okotoks,,AB,Leona,Ham,Independent,192.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
155,,Okotoks2021councillor99,Okotoks,,AB,Ken,Heemeryck,Independent,2799.0,35375.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
156,,Okotoks2021councillor99,Okotoks,,AB,Jakob,Hansel,Independent,433.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
157,,Okotoks2021councillor99,Okotoks,,AB,Gord,Lang,Independent,2231.0,35375.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
158,,Okotoks2021councillor99,Okotoks,,AB,Wendy,Langton,Independent,1445.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
159,,Okotoks2021councillor99,Okotoks,,AB,Shawna,Lawson,Independent,2120.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
160,,Okotoks2021councillor99,Okotoks,,AB,James,Lee,Independent,721.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
161,,Okotoks2021councillor99,Okotoks,,AB,Don,Mably,Independent,741.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
162,,Okotoks2021councillor99,Okotoks,,AB,Jessica,Maurice,Independent,1464.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
163,,Okotoks2021councillor99,Okotoks,,AB,Renee,Miller,Independent,990.0,35375.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
164,,Okotoks2021councillor99,Okotoks,,AB,Ryan,Nix,Independent,1926.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
165,,Okotoks2021councillor99,Okotoks,,AB,Dan,Onerheim,Independent,1148.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
166,,Okotoks2021councillor99,Okotoks,,AB,Trellis,Palmer,Independent,1176.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
167,,Okotoks2021councillor99,Okotoks,,AB,Rodney Rene,Potrie,Independent,978.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
168,,Okotoks2021councillor99,Okotoks,,AB,Rachel,Swandseid,Independent,2360.0,35375.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
169,,Okotoks2021councillor99,Okotoks,,AB,Brent,Robinson,Independent,3339.0,35375.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
170,,Okotoks2021councillor99,Okotoks,,AB,Glen,Stiebsen,Independent,389.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
171,,Okotoks2021councillor99,Okotoks,,AB,Tassidq Hussain,Syed,Independent,1024.0,35375.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
172,,RockyViewCounty2021councillor1,Rocky View County,,AB,Kevin,Hanson,Independent,1024.0,1753.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
173,,RockyViewCounty2021councillor1,Rocky View County,,AB,Brent,Moore,Independent,729.0,1753.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
174,,RockyViewCounty2021councillor2,Rocky View County,,AB,Don,Kochan,Independent,1022.0,1810.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
175,,RockyViewCounty2021councillor2,Rocky View County,,AB,Kim,McKylor,Independent,788.0,1810.0,1,0,0,F,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
176,,RockyViewCounty2021councillor3,Rocky View County,,AB,Jolene,Airth,Independent,745.0,1551.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
177,,RockyViewCounty2021councillor3,Rocky View County,,AB,Crystal,Kissel,Independent,806.0,1551.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
178,,RockyViewCounty2021councillor4,Rocky View County,,AB,Dan,Henn,Independent,333.0,1898.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
179,,RockyViewCounty2021councillor4,Rocky View County,,AB,Roc,Spence,Independent,757.0,1898.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
180,,RockyViewCounty2021councillor4,Rocky View County,,AB,Samanntha,Wright,Independent,808.0,1898.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
181,,RockyViewCounty2021councillor5,Rocky View County,,AB,Greg,Boehike,Independent,707.0,1729.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
182,,RockyViewCounty2021councillor5,Rocky View County,,AB,Theodore,Francois,Independent,389.0,1729.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
183,,RockyViewCounty2021councillor5,Rocky View County,,AB,Mark,Jette,Independent,437.0,1729.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
184,,RockyViewCounty2021councillor5,Rocky View County,,AB,John,McMurray,Independent,196.0,1729.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
185,,RockyViewCounty2021councillor6,Rocky View County,,AB,Roland,Ashdown,Independent,452.0,1980.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
186,,RockyViewCounty2021councillor6,Rocky View County,,AB,Jerry,Gautreau,Independent,450.0,1980.0,1,0,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
187,,RockyViewCounty2021councillor6,Rocky View County,,AB,Sunny,Samra,Independent,969.0,1980.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
188,,RockyViewCounty2021councillor6,Rocky View County,,AB,Jeremy,Stinson,Independent,109.0,1980.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
189,,RockyViewCounty2021councillor7,Rocky View County,,AB,Sylsha,Bates,Independent,460.0,1137.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
190,,RockyViewCounty2021councillor7,Rocky View County,,AB,Al,Schule,Independent,677.0,1137.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
191,,GrandePrairie2021mayor99,Grande Prairie,,AB,Jackie,Clayton,Independent,4270.0,9552.0,0,1,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
192,,GrandePrairie2021mayor99,Grande Prairie,,AB,Eunice,Friesen,Independent,4135.0,9552.0,0,0,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
193,,GrandePrairie2021mayor99,Grande Prairie,,AB,Bryan,Petryshyn,Independent,310.0,9552.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
194,,GrandePrairie2021mayor99,Grande Prairie,,AB,Glyn,Gruner,Independent,837.0,9552.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
195,,GrandePrairie2021councillor99,Grande Prairie,,AB,Ejibola Folashade,Adetokunbo-Taiwo,Independent,1832.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
196,,GrandePrairie2021councillor99,Grande Prairie,,AB,Grant,Berg,Independent,5014.0,55922.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
197,,GrandePrairie2021councillor99,Grande Prairie,,AB,Gladys,Blackmore,Independent,3300.0,55922.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
198,,GrandePrairie2021councillor99,Grande Prairie,,AB,Wendy,Bosch,Independent,3803.0,55922.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
199,,GrandePrairie2021councillor99,Grande Prairie,,AB,Dylan,Bressey,Independent,4493.0,55922.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
200,,GrandePrairie2021councillor99,Grande Prairie,,AB,Tammy,Brown,Independent,2923.0,55922.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
201,,GrandePrairie2021councillor99,Grande Prairie,,AB,Melissa J.,Erickson,Independent,2410.0,55922.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
202,,GrandePrairie2021councillor99,Grande Prairie,,AB,Gerald Scott,Hafner,Independent,1209.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
203,,GrandePrairie2021councillor99,Grande Prairie,,AB,Michelle Lena,Jasper,Independent,1554.0,55922.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
204,,GrandePrairie2021councillor99,Grande Prairie,,AB,John,Lehners,Independent,3719.0,55922.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
205,,GrandePrairie2021councillor99,Grande Prairie,,AB,Kevin,McLean,Independent,2985.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
206,,GrandePrairie2021councillor99,Grande Prairie,,AB,Yad,Minhas,Independent,3010.0,55922.0,1,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
207,,GrandePrairie2021councillor99,Grande Prairie,,AB,Paul Rovin,Ngetmital,Independent,454.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
208,,GrandePrairie2021councillor99,Grande Prairie,,AB,Mike,O'Connor,Independent,3284.0,55922.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
209,,GrandePrairie2021councillor99,Grande Prairie,,AB,Solomon,Okifoh,Independent,2765.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
210,,GrandePrairie2021councillor99,Grande Prairie,,AB,Kevin,O'Toole,Independent,4103.0,55922.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
211,,GrandePrairie2021councillor99,Grande Prairie,,AB,Sarvinder,Singh,Independent,1582.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
212,,GrandePrairie2021councillor99,Grande Prairie,,AB,Chris,Thiessen,Independent,5515.0,55922.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
213,,GrandePrairie2021councillor99,Grande Prairie,,AB,Neil,Tuazon,Independent,1967.0,55922.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
214,,St.Albert2021mayor99,St. Albert,,AB,Catherine (Cathy),Heron,Independent,6946.0,17618.0,1,1,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
215,,St.Albert2021mayor99,St. Albert,,AB,David,Letourneau,Independent,2586.0,17618.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
216,,St.Albert2021mayor99,St. Albert,,AB,Bob,Russell,Independent,1745.0,17618.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
217,,St.Albert2021mayor99,St. Albert,,AB,Angela,Wood,Independent,6341.0,17618.0,0,0,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
218,,St.Albert2021councillor99,St. Albert,,AB,Shelley,Biermanski,Independent,6278.0,89508.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
219,,St.Albert2021councillor99,St. Albert,,AB,Wes,Brodhead,Independent,7248.0,89508.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
220,,St.Albert2021councillor99,St. Albert,,AB,Gilbert,Cantin,Independent,3214.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
221,,St.Albert2021councillor99,St. Albert,,AB,Sandy,Clark,Independent,6045.0,89508.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
222,,St.Albert2021councillor99,St. Albert,,AB,Jennifer,Cote,Independent,4840.0,89508.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
223,,St.Albert2021councillor99,St. Albert,,AB,Mike,Ferguson,Independent,1267.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
224,,St.Albert2021councillor99,St. Albert,,AB,Ross,Guffei,Independent,4955.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
225,,St.Albert2021councillor99,St. Albert,,AB,Sheena,Hughes,Independent,7813.0,89508.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
226,,St.Albert2021councillor99,St. Albert,,AB,Jess,Kevan Donald,Independent,4100.0,89508.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
227,,St.Albert2021councillor99,St. Albert,,AB,Natalie,Joly,Independent,7091.0,89508.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
228,,St.Albert2021councillor99,St. Albert,,AB,Rachel,Jones,Independent,4104.0,89508.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
229,,St.Albert2021councillor99,St. Albert,,AB,Donna,Kawahara,Independent,4079.0,89508.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
230,,St.Albert2021councillor99,St. Albert,,AB,Mike,Killick,Independent,6376.0,89508.0,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
231,,St.Albert2021councillor99,St. Albert,,AB,Shawn Michael,LeMay,Independent,2700.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
232,,St.Albert2021councillor99,St. Albert,,AB,Ken,MacKay,Independent,7812.0,89508.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
233,,St.Albert2021councillor99,St. Albert,,AB,Wally,Popik,Independent,2388.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
234,,St.Albert2021councillor99,St. Albert,,AB,Louis,Sobelewski,Independent,2623.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
235,,St.Albert2021councillor99,St. Albert,,AB,Isador Peter,Stoyko,Independent,1370.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
236,,St.Albert2021councillor99,St. Albert,,AB,Joseph,Trapani,Independent,888.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
237,,St.Albert2021councillor99,St. Albert,,AB,Leonard,Wilkins,Independent,4317.0,89508.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
238,,Cochrane2021mayor99,Cochrane,,AB,Jeff,Genung,Independent,,,1,1,1,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
239,,Cochrane2021councillor99,Cochrane,,AB,Kaitlin,Chamberlain,Independent,981.0,33708.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
240,,Cochrane2021councillor99,Cochrane,,AB,Alan,Cox,Independent,874.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
241,,Cochrane2021councillor99,Cochrane,,AB,Paul Gregory,Crierie,Independent,739.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
242,,Cochrane2021councillor99,Cochrane,,AB,Brandon Michael,Cruze,Independent,1584.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
243,,Cochrane2021councillor99,Cochrane,,AB,Daniel,Cunin,Independent,1478.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
244,,Cochrane2021councillor99,Cochrane,,AB,Marni,Fedeyko,Independent,3036.0,33708.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
245,,Cochrane2021councillor99,Cochrane,,AB,Susan,Flowers,Independent,2956.0,33708.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
246,,Cochrane2021councillor99,Cochrane,,AB,Erika,Lange,Independent,951.0,33708.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
247,,Cochrane2021councillor99,Cochrane,,AB,Tara,McFadden,Independent,3140.0,33708.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
248,,Cochrane2021councillor99,Cochrane,,AB,Ryan,McMillan,Independent,1220.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
249,,Cochrane2021councillor99,Cochrane,,AB,Todd,Muir,Independent,1395.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
250,,Cochrane2021councillor99,Cochrane,,AB,Alexander William,Murphy,Independent,184.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
251,,Cochrane2021councillor99,Cochrane,,AB,Deborah,Murphy,Independent,875.0,33708.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
252,,Cochrane2021councillor99,Cochrane,,AB,Morgan,Nagel,Independent,3527.0,33708.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
253,,Cochrane2021councillor99,Cochrane,,AB,Samantha Lynn,Nickerson,Independent,1112.0,33708.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
254,,Cochrane2021councillor99,Cochrane,,AB,Alex,Reed,Independent,2498.0,33708.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
255,,Cochrane2021councillor99,Cochrane,,AB,Paul,Singh,Independent,2420.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
256,,Cochrane2021councillor99,Cochrane,,AB,Bruce,Townley,Independent,1788.0,33708.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
257,,Cochrane2021councillor99,Cochrane,,AB,Patrick,Wilson,Independent,2950.0,33708.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
258,,Airdrie2021mayor99,Airdrie,,AB,Peter,Brown,Independent,7847.0,11821.0,1,1,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
259,,Airdrie2021mayor99,Airdrie,,AB,Lindsey,Coyle,Independent,2382.0,11821.0,0,0,0,F,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
260,,Airdrie2021mayor99,Airdrie,,AB,Allan,Hunter,Independent,1592.0,11821.0,0,0,0,M,2021,2021-10-18T00:00:00Z,mayor,99.0,Canadian Municipal Barometer
261,,Airdrie2021councillor99,Airdrie,,AB,Sunday,Adeleye,Independent,2020.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
262,,Airdrie2021councillor99,Airdrie,,AB,Darrell,Belyk,Independent,3014.0,55816.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
263,,Airdrie2021councillor99,Airdrie,,AB,Trevor,Cameron,Independent,2163.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
264,,Airdrie2021councillor99,Airdrie,,AB,Ronald,Chapman,Independent,5161.0,55816.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
265,,Airdrie2021councillor99,Airdrie,,AB,Jaclyn,Dorchak,Independent,2738.0,55816.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
266,,Airdrie2021councillor99,Airdrie,,AB,Christopher,Glass,Independent,2550.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
267,,Airdrie2021councillor99,Airdrie,,AB,Derrick,Greenwood,Independent,2144.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
268,,Airdrie2021councillor99,Airdrie,,AB,Alfred,Jones,Independent,4502.0,55816.0,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
269,,Airdrie2021councillor99,Airdrie,,AB,Candice,Kolson,Independent,5111.0,55816.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
270,,Airdrie2021councillor99,Airdrie,,AB,Reggie,Lang,Independent,1391.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
271,,Airdrie2021councillor99,Airdrie,,AB,Rachael,Mercedes,Independent,2084.0,55816.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
272,,Airdrie2021councillor99,Airdrie,,AB,Sylvia Lorena,Perez Leal,Independent,2072.0,55816.0,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
273,,Airdrie2021councillor99,Airdrie,,AB,Tina,Petrow,Independent,6827.0,55816.0,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
274,,Airdrie2021councillor99,Airdrie,,AB,Jay,Raymundo,Independent,2917.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
275,,Airdrie2021councillor99,Airdrie,,AB,Heather,Spearman,Independent,4937.0,55816.0,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
276,,Airdrie2021councillor99,Airdrie,,AB,Mark,Steffler,Independent,2823.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
277,,Airdrie2021councillor99,Airdrie,,AB,Christopher,Stockton,Independent,2757.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
278,,Airdrie2021councillor99,Airdrie,,AB,Tanveer,Taj,Independent,605.0,55816.0,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
279,,Leduc2021mayor99,Leduc,,AB,Karen,Richert,Independent,914.0,6931.0,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
